0.109004	0.0276698	
0.115473	0.033565	
0.116138	0.0170487	
0.125178	0.0165637	
0.127064	0.0248089	
0.132781	0.0199176	
0.133051	0.0241612	
0.131387	0.0186003	
0.130921	0.0260881	
0.137912	0.0180193	
0.135745	0.0208355	
0.135618	0.0154107	
0.139153	0.0194455	
0.144855	0.00746295	
0.133724	0.0173669	
0.137065	0.0238896	
0.146173	0.0136587	
0.137401	0.0202007	
0.146007	0.0178417	
0.147715	0.0188632	
0.13691	0.019553	
0.14069	0.0227019	
0.15087	0.00996704	
0.135666	0.022317	
0.134754	0.0293091	
0.132139	0.0225998	
0.131389	0.0268972	
0.144972	0.0215679	
0.147241	0.0199188	
0.144846	0.0308527	
0.140339	0.0336446	
0.128682	0.025955	
0.136976	0.0310819	
0.129934	0.0276872	
0.13334	0.0228032	
0.136847	0.0249444	
0.128714	0.0263234	
0.129317	0.0356202	
0.126316	0.028563	
0.119907	0.0265608	
0.093259	0.0625296	
0.0934655	0.0573601	
0.0944431	0.0604859	
0.07786	0.0634095	
0.0738143	0.0715439	
0.0800947	0.0632406	
0.0865042	0.0629141	
0.0859022	0.0667701	
0.0712742	0.0613397	
0.0734485	0.0735048	
0.0789789	0.0594174	
0.0787385	0.0736121	
0.0743455	0.0716686	
0.0728022	0.0741778	
0.0690312	0.0755275	
0.0626149	0.0737725	
0.0782174	0.0711701	
0.0726073	0.0743706	
0.068149	0.0789957	
0.0655191	0.0780283	
0.0645937	0.0825034	
0.0708088	0.0723102	
0.0679709	0.0752216	
0.0586442	0.0759063	
0.0645753	0.0753288	
0.0644308	0.0780203	
0.0623286	0.0720184	
0.0758502	0.0761178	
0.0584407	0.0806482	
0.0618595	0.093369	
0.0593322	0.0859449	
0.0629081	0.0850441	
0.0577209	0.0908664	
0.0527375	0.0944222	
0.0585353	0.0893592	
0.0477156	0.0832182	
0.062783	0.0933852	
0.0583538	0.0881634	
0.0485742	0.0963278	
0.0462097	0.0893964	
0.0216977	0.129535	
0.010318	0.132901	
0.00724881	0.13118	
0.0100922	0.128683	
0.00992253	0.126884	
0.00618416	0.145304	
0.00815616	0.137161	
0.0168219	0.130529	
0.0117969	0.131931	
0.00960581	0.131311	
0.00662752	0.142813	
0.00669214	0.136596	
0.00776734	0.133268	
0.0126676	0.130585	
0.00465855	0.1373	
0.00534474	0.135751	
0.0125864	0.132359	
0.00828655	0.133844	
0.000816092	0.140027	
0.00860893	0.143596	
0.013883	0.136312	
0.00745396	0.143632	
0.0025962	0.134821	
0.00215888	0.135267	
0.00727231	0.135596	
0	0.135715	
0.00143717	0.130052	
0.00351354	0.12449	
0.0131599	0.127234	
0.00769188	0.134905	
0.00976356	0.12916	
0.00825033	0.130872	
0.00856888	0.122832	
0.0119381	0.12128	
0.00124171	0.118519	
0.00679124	0.113064	
0.00824818	0.11665	
0.00759332	0.115046	
0.00485465	0.113264	
0.0193221	0.112529	
